date,sales,revenue,estado,codigo,asp,canal
2019-05-01,75,744717,Tabasco,TAB,9929.56,Call Center
2019-05-01,73,527835,Tabasco,TAB,7230.6164383561645,Recomendación
2019-05-01,97,887888,Tabasco,TAB,9153.484536082475,Web
2019-05-01,8,59158,Tamaulipas,TAM,7394.75,Correo
2019-05-01,51,425675,Tamaulipas,TAM,8346.56862745098,Call Center
2019-05-01,50,301707,Tamaulipas,TAM,6034.14,Recomendación
2019-05-01,66,507510,Tamaulipas,TAM,7689.545454545455,Web
2019-05-01,11,74913,Tlaxcala,TLA,6810.272727272727,Correo
2019-05-01,70,539043,Tlaxcala,TLA,7700.614285714286,Call Center
2019-05-01,69,382059,Tlaxcala,TLA,5537.086956521739,Recomendación
2019-05-01,91,642672,Tlaxcala,TLA,7062.32967032967,Web
2019-05-01,10,79397,Veracruz de Ignacio de la Llave,VER,7939.7,Correo
2019-05-01,65,571302,Veracruz de Ignacio de la Llave,VER,8789.261538461538,Call Center
2019-05-01,64,404923,Veracruz de Ignacio de la Llave,VER,6326.921875,Recomendación
2019-05-01,85,681134,Veracruz de Ignacio de la Llave,VER,8013.341176470588,Web
2019-05-01,13,91040,Yucatán,YUC,7003.076923076923,Correo
2019-05-01,79,655082,Yucatán,YUC,8292.177215189873,Call Center
2019-05-01,78,464304,Yucatán,YUC,5952.615384615385,Recomendación
2019-05-01,103,781021,Yucatán,YUC,7582.728155339806,Web
2019-05-01,9,102828,Zacatecas,ZAC,11425.333333333334,Correo
2019-05-01,55,739901,Zacatecas,ZAC,13452.745454545455,Call Center
2019-05-01,54,524422,Zacatecas,ZAC,9711.518518518518,Recomendación
2019-05-01,72,882146,Zacatecas,ZAC,12252.027777777777,Web
2019-06-01,27,166830,Ciudad de México,CMX,6178.888888888889,Correo
2019-06-01,171,1200432,Ciudad de México,CMX,7020.070175438596,Call Center
2019-06-01,168,850833,Ciudad de México,CMX,5064.482142857143,Recomendación
2019-06-01,222,1431212,Ciudad de México,CMX,6446.9009009009005,Web
2019-06-01,6,61477,Aguascalientes,AGU,10246.166666666666,Correo
2019-06-01,37,442363,Aguascalientes,AGU,11955.756756756757,Call Center
2019-06-01,37,313535,Aguascalientes,AGU,8473.918918918918,Recomendación
2019-06-01,49,527406,Aguascalientes,AGU,10763.387755102041,Web
2019-06-01,8,87327,Baja California,BCN,10915.875,Correo
2019-06-01,51,628363,Baja California,BCN,12320.843137254902,Call Center
2019-06-01,50,445366,Baja California,BCN,8907.32,Recomendación
2019-06-01,66,749164,Baja California,BCN,11350.969696969696,Web
2019-06-01,10,100038,Baja California Sur,BCS,10003.8,Correo
2019-06-01,60,719825,Baja California Sur,BCS,11997.083333333334,Call Center
2019-06-01,59,510192,Baja California Sur,BCS,8647.322033898305,Recomendación
2019-06-01,78,858210,Baja California Sur,BCS,11002.692307692309,Web
2019-06-01,3,24454,Campeche,CAM,8151.333333333333,Correo
2019-06-01,19,175958,Campeche,CAM,9260.947368421053,Call Center
2019-06-01,19,124714,Campeche,CAM,6563.894736842105,Recomendación
2019-06-01,25,209786,Campeche,CAM,8391.44,Web
2019-06-01,12,87231,Coahuila de Zaragoza,COA,7269.25,Correo
2019-06-01,76,627672,Coahuila de Zaragoza,COA,8258.842105263158,Call Center
2019-06-01,75,444877,Coahuila de Zaragoza,COA,5931.693333333334,Recomendación
2019-06-01,98,748341,Coahuila de Zaragoza,COA,7636.132653061224,Web
2019-06-01,13,83931,Colima,COL,6456.2307692307695,Correo
2019-06-01,82,603932,Colima,COL,7365.024390243902,Call Center
2019-06-01,81,428050,Colima,COL,5284.567901234568,Recomendación
2019-06-01,106,720036,Colima,COL,6792.792452830188,Web
2019-06-01,3,23518,Chiapas,CHP,7839.333333333333,Correo
2019-06-01,21,169225,Chiapas,CHP,8058.333333333333,Call Center
2019-06-01,20,119942,Chiapas,CHP,5997.1,Recomendación
2019-06-01,27,201758,Chiapas,CHP,7472.518518518518,Web
2019-06-01,14,63983,Chihuahua,CHH,4570.214285714285,Correo
2019-06-01,86,460394,Chihuahua,CHH,5353.418604651163,Call Center
2019-06-01,85,326314,Chihuahua,CHH,3838.9882352941177,Recomendación
2019-06-01,112,548903,Chihuahua,CHH,4900.919642857143,Web
2019-06-01,12,66656,Durango,DUR,5554.666666666667,Correo
2019-06-01,77,479629,Durango,DUR,6228.948051948052,Call Center
2019-06-01,76,339948,Durango,DUR,4473,Recomendación
2019-06-01,100,571836,Durango,DUR,5718.36,Web
2019-06-01,12,69587,Guanajuato,GUA,5798.916666666667,Correo
2019-06-01,74,500719,Guanajuato,GUA,6766.472972972973,Call Center
2019-06-01,73,354896,Guanajuato,GUA,4861.58904109589,Recomendación
2019-06-01,96,596982,Guanajuato,GUA,6218.5625,Web
2019-06-01,6,77018,Guerrero,GRO,12836.333333333334,Correo
2019-06-01,41,554188,Guerrero,GRO,13516.780487804877,Call Center
2019-06-01,40,392793,Guerrero,GRO,9819.825,Recomendación
2019-06-01,53,660730,Guerrero,GRO,12466.603773584906,Web
2019-06-01,11,77750,Hidalgo,HID,7068.181818181818,Correo
2019-06-01,69,559456,Hidalgo,HID,8108.057971014493,Call Center
2019-06-01,68,396527,Hidalgo,HID,5831.279411764706,Recomendación
2019-06-01,90,667010,Hidalgo,HID,7411.222222222223,Web
2019-06-01,23,183281,Jalisco,JAL,7968.739130434783,Correo
2019-06-01,147,1318804,Jalisco,JAL,8971.455782312925,Call Center
2019-06-01,145,934732,Jalisco,JAL,6446.427586206896,Recomendación
2019-06-01,191,1572341,Jalisco,JAL,8232.151832460733,Web
2019-06-01,22,95016,México,MEX,4318.909090909091,Correo
2019-06-01,139,683692,México,MEX,4918.6474820143885,Call Center
2019-06-01,137,484582,México,MEX,3537.094890510949,Recomendación
2019-06-01,181,815131,México,MEX,4503.486187845304,Web
2019-06-01,9,65712,Michoacán de Ocampo,MIC,7301.333333333333,Correo
2019-06-01,56,472834,Michoacán de Ocampo,MIC,8443.464285714286,Call Center
2019-06-01,55,335131,Michoacán de Ocampo,MIC,6093.290909090909,Recomendación
2019-06-01,73,563735,Michoacán de Ocampo,MIC,7722.397260273972,Web
2019-06-01,3,24454,Morelos,MOR,8151.333333333333,Correo
2019-06-01,19,175958,Morelos,MOR,9260.947368421053,Call Center
2019-06-01,19,124714,Morelos,MOR,6563.894736842105,Recomendación
2019-06-01,25,209786,Morelos,MOR,8391.44,Web
2019-06-01,11,65392,Nayarit,NAY,5944.727272727273,Correo
2019-06-01,71,470534,Nayarit,NAY,6627.239436619719,Call Center
2019-06-01,70,333501,Nayarit,NAY,4764.3,Recomendación
2019-06-01,92,560993,Nayarit,NAY,6097.75,Web
2019-06-01,22,95016,Nuevo León,NLE,4318.909090909091,Correo
2019-06-01,139,683692,Nuevo León,NLE,4918.6474820143885,Call Center
2019-06-01,137,484582,Nuevo León,NLE,3537.094890510949,Recomendación
2019-06-01,181,815131,Nuevo León,NLE,4503.486187845304,Web
2019-06-01,3,23518,Oaxaca,OAX,7839.333333333333,Correo
2019-06-01,21,169225,Oaxaca,OAX,8058.333333333333,Call Center
2019-06-01,20,119942,Oaxaca,OAX,5997.1,Recomendación
2019-06-01,27,201758,Oaxaca,OAX,7472.518518518518,Web
2019-06-01,7,57618,Puebla,PUE,8231.142857142857,Correo
2019-06-01,44,414593,Puebla,PUE,9422.568181818182,Call Center
2019-06-01,43,293852,Puebla,PUE,6833.767441860465,Recomendación
2019-06-01,57,494297,Puebla,PUE,8671.877192982456,Web
2019-06-01,23,183281,Querétaro,QUE,7968.739130434783,Correo
2019-06-01,147,1318804,Querétaro,QUE,8971.455782312925,Call Center
2019-06-01,145,934732,Querétaro,QUE,6446.427586206896,Recomendación
2019-06-01,191,1572341,Querétaro,QUE,8232.151832460733,Web
2019-06-01,12,58003,Quintana Roo,ROO,4833.583333333333,Correo
2019-06-01,76,417362,Quintana Roo,ROO,5491.605263157895,Call Center
2019-06-01,75,295815,Quintana Roo,ROO,3944.2,Recomendación
2019-06-01,98,497599,Quintana Roo,ROO,5077.540816326531,Web
2019-06-01,9,59105,San Luis Potosí,SLP,6567.222222222223,Correo
2019-06-01,56,425295,San Luis Potosí,SLP,7594.553571428572,Call Center
2019-06-01,55,301437,San Luis Potosí,SLP,5480.672727272728,Recomendación
2019-06-01,72,507057,San Luis Potosí,SLP,7042.458333333333,Web
2019-06-01,9,40995,Sinaloa,SIN,4555,Correo
2019-06-01,58,294981,Sinaloa,SIN,5085.879310344828,Call Center
2019-06-01,57,209074,Sinaloa,SIN,3667.964912280702,Recomendación
2019-06-01,76,351690,Sinaloa,SIN,4627.5,Web
2019-06-01,10,79839,Sonora,SON,7983.9,Correo
2019-06-01,65,574483,Sonora,SON,8838.2,Call Center
2019-06-01,64,407177,Sonora,SON,6362.140625,Recomendación
2019-06-01,84,684926,Sonora,SON,8153.880952380952,Web
2019-06-01,11,90052,Tabasco,TAB,8186.545454545455,Correo
2019-06-01,72,647970,Tabasco,TAB,8999.583333333334,Call Center
2019-06-01,71,459263,Tabasco,TAB,6468.492957746479,Recomendación
2019-06-01,93,772541,Tabasco,TAB,8306.89247311828,Web
2019-06-01,8,51473,Tamaulipas,TAM,6434.125,Correo
2019-06-01,49,370375,Tamaulipas,TAM,7558.673469387755,Call Center
2019-06-01,48,262512,Tamaulipas,TAM,5469,Recomendación
2019-06-01,64,441579,Tamaulipas,TAM,6899.671875,Web
2019-06-01,11,65181,Tlaxcala,TLA,5925.545454545455,Correo
2019-06-01,67,469015,Tlaxcala,TLA,7000.223880597015,Call Center
2019-06-01,66,332425,Tlaxcala,TLA,5036.742424242424,Recomendación
2019-06-01,87,559182,Tlaxcala,TLA,6427.379310344828,Web
2019-06-01,10,69082,Veracruz de Ignacio de la Llave,VER,6908.2,Correo
2019-06-01,63,497083,Veracruz de Ignacio de la Llave,VER,7890.206349206349,Call Center
2019-06-01,62,352319,Veracruz de Ignacio de la Llave,VER,5682.564516129032,Recomendación
2019-06-01,81,592647,Veracruz de Ignacio de la Llave,VER,7316.62962962963,Web
2019-06-01,12,79213,Yucatán,YUC,6601.083333333333,Correo
2019-06-01,76,569980,Yucatán,YUC,7499.736842105263,Call Center
2019-06-01,75,403986,Yucatán,YUC,5386.48,Recomendación
2019-06-01,99,679557,Yucatán,YUC,6864.212121212121,Web
2019-06-01,8,89469,Zacatecas,ZAC,11183.625,Correo
2019-06-01,53,643780,Zacatecas,ZAC,12146.792452830188,Call Center
2019-06-01,52,456293,Zacatecas,ZAC,8774.865384615385,Recomendación
2019-06-01,69,767545,Zacatecas,ZAC,11123.840579710144,Web
2019-07-01,31,189334,Ciudad de México,CMX,6107.548387096775,Correo
2019-07-01,198,1362359,Ciudad de México,CMX,6880.60101010101,Call Center
2019-07-01,195,965603,Ciudad de México,CMX,4951.810256410256,Recomendación
2019-07-01,257,1624270,Ciudad de México,CMX,6320.11673151751,Web
2019-07-01,7,69770,Aguascalientes,AGU,9967.142857142857,Correo
2019-07-01,43,502034,Aguascalientes,AGU,11675.209302325582,Call Center
2019-07-01,43,355828,Aguascalientes,AGU,8275.06976744186,Recomendación
2019-07-01,56,598549,Aguascalientes,AGU,10688.375,Web
2019-07-01,9,99106,Baja California,BCN,11011.777777777777,Correo
2019-07-01,59,713124,Baja California,BCN,12086.847457627118,Call Center
2019-07-01,58,505442,Baja California,BCN,8714.51724137931,Recomendación
2019-07-01,76,850220,Baja California,BCN,11187.105263157895,Web
2019-07-01,11,113532,Baja California Sur,BCS,10321.09090909091,Correo
2019-07-01,69,816923,Baja California Sur,BCS,11839.463768115942,Call Center
2019-07-01,68,579012,Baja California Sur,BCS,8514.882352941177,Recomendación
2019-07-01,90,973974,Baja California Sur,BCS,10821.933333333332,Web
2019-07-01,3,27752,Campeche,CAM,9250.666666666666,Correo
2019-07-01,22,199693,Campeche,CAM,9076.954545454546,Call Center
2019-07-01,22,141537,Campeche,CAM,6433.5,Recomendación
2019-07-01,28,238084,Campeche,CAM,8503,Web
2019-07-01,14,98997,Coahuila de Zaragoza,COA,7071.214285714285,Correo
2019-07-01,88,712339,Coahuila de Zaragoza,COA,8094.761363636364,Call Center
2019-07-01,86,504886,Coahuila de Zaragoza,COA,5870.767441860465,Recomendación
2019-07-01,114,849285,Coahuila de Zaragoza,COA,7449.868421052632,Web
2019-07-01,15,95253,Colima,COL,6350.2,Correo
2019-07-01,95,685397,Colima,COL,7214.7052631578945,Call Center
2019-07-01,93,485790,Colima,COL,5223.548387096775,Recomendación
2019-07-01,123,817163,Colima,COL,6643.6016260162605,Web
2019-07-01,4,26690,Chiapas,CHP,6672.5,Correo
2019-07-01,24,192052,Chiapas,CHP,8002.166666666667,Call Center
2019-07-01,24,136121,Chiapas,CHP,5671.708333333333,Recomendación
2019-07-01,31,228973,Chiapas,CHP,7386.225806451613,Web
2019-07-01,16,72614,Chihuahua,CHH,4538.375,Correo
2019-07-01,100,522497,Chihuahua,CHH,5224.97,Call Center
2019-07-01,98,370331,Chihuahua,CHH,3778.887755102041,Recomendación
2019-07-01,130,622946,Chihuahua,CHH,4791.892307692307,Web
2019-07-01,14,75648,Durango,DUR,5403.428571428572,Correo
2019-07-01,89,544327,Durango,DUR,6116.033707865168,Call Center
2019-07-01,88,385804,Durango,DUR,4384.136363636364,Recomendación
2019-07-01,116,648972,Durango,DUR,5594.586206896552,Web
2019-07-01,14,78974,Guanajuato,GUA,5641,Correo
2019-07-01,86,568262,Guanajuato,GUA,6607.697674418605,Call Center
2019-07-01,84,402769,Guanajuato,GUA,4794.869047619048,Recomendación
2019-07-01,111,677509,Guanajuato,GUA,6103.684684684685,Web
2019-07-01,7,87407,Guerrero,GRO,12486.714285714286,Correo
2019-07-01,47,628943,Guerrero,GRO,13381.765957446809,Call Center
2019-07-01,46,445778,Guerrero,GRO,9690.826086956522,Recomendación
2019-07-01,61,749856,Guerrero,GRO,12292.72131147541,Web
2019-07-01,13,88238,Hidalgo,HID,6787.538461538462,Correo
2019-07-01,80,634921,Hidalgo,HID,7936.5125,Call Center
2019-07-01,78,450015,Hidalgo,HID,5769.423076923077,Recomendación
2019-07-01,104,756983,Hidalgo,HID,7278.682692307692,Web
2019-07-01,27,208004,Jalisco,JAL,7703.851851851852,Correo
2019-07-01,170,1496699,Jalisco,JAL,8804.111764705882,Call Center
2019-07-01,167,1060819,Jalisco,JAL,6352.209580838324,Recomendación
2019-07-01,221,1784436,Jalisco,JAL,8074.371040723982,Web
2019-07-01,26,107833,México,MEX,4147.423076923077,Correo
2019-07-01,161,775917,México,MEX,4819.360248447205,Call Center
2019-07-01,158,549948,México,MEX,3480.6835443037976,Recomendación
2019-07-01,209,925085,México,MEX,4426.244019138756,Web
2019-07-01,10,74576,Michoacán de Ocampo,MIC,7457.6,Correo
2019-07-01,65,536615,Michoacán de Ocampo,MIC,8255.615384615385,Call Center
2019-07-01,63,380338,Michoacán de Ocampo,MIC,6037.111111111111,Recomendación
2019-07-01,84,639777,Michoacán de Ocampo,MIC,7616.392857142857,Web
2019-07-01,3,27752,Morelos,MOR,9250.666666666666,Correo
2019-07-01,22,199693,Morelos,MOR,9076.954545454546,Call Center
2019-07-01,22,141537,Morelos,MOR,6433.5,Recomendación
2019-07-01,28,238084,Morelos,MOR,8503,Web
2019-07-01,13,74213,Nayarit,NAY,5708.692307692308,Correo
2019-07-01,82,534004,Nayarit,NAY,6512.243902439024,Call Center
2019-07-01,81,378487,Nayarit,NAY,4672.679012345679,Recomendación
2019-07-01,106,636665,Nayarit,NAY,6006.273584905661,Web
2019-07-01,26,107833,Nuevo León,NLE,4147.423076923077,Correo
2019-07-01,161,775917,Nuevo León,NLE,4819.360248447205,Call Center
2019-07-01,158,549948,Nuevo León,NLE,3480.6835443037976,Recomendación
2019-07-01,209,925085,Nuevo León,NLE,4426.244019138756,Web
2019-07-01,4,26690,Oaxaca,OAX,6672.5,Correo
2019-07-01,24,192052,Oaxaca,OAX,8002.166666666667,Call Center
2019-07-01,24,136121,Oaxaca,OAX,5671.708333333333,Recomendación
2019-07-01,31,228973,Oaxaca,OAX,7386.225806451613,Web
2019-07-01,8,65390,Puebla,PUE,8173.75,Correo
2019-07-01,51,470517,Puebla,PUE,9225.823529411764,Call Center
2019-07-01,50,333490,Puebla,PUE,6669.8,Recomendación
2019-07-01,66,560973,Puebla,PUE,8499.59090909091,Web
2019-07-01,27,208004,Querétaro,QUE,7703.851851851852,Correo
2019-07-01,170,1496699,Querétaro,QUE,8804.111764705882,Call Center
2019-07-01,167,1060819,Querétaro,QUE,6352.209580838324,Recomendación
2019-07-01,221,1784436,Querétaro,QUE,8074.371040723982,Web
2019-07-01,14,65827,Quintana Roo,ROO,4701.928571428572,Correo
2019-07-01,87,473661,Quintana Roo,ROO,5444.379310344828,Call Center
2019-07-01,86,335718,Quintana Roo,ROO,3903.6976744186045,Recomendación
2019-07-01,113,564721,Quintana Roo,ROO,4997.530973451328,Web
2019-07-01,10,67078,San Luis Potosí,SLP,6707.8,Correo
2019-07-01,64,482664,San Luis Potosí,SLP,7541.625,Call Center
2019-07-01,63,342099,San Luis Potosí,SLP,5430.142857142857,Recomendación
2019-07-01,83,575455,San Luis Potosí,SLP,6933.192771084337,Web
2019-07-01,11,46525,Sinaloa,SIN,4229.545454545455,Correo
2019-07-01,68,334771,Sinaloa,SIN,4923.10294117647,Call Center
2019-07-01,66,237277,Sinaloa,SIN,3595.1060606060605,Recomendación
2019-07-01,88,399130,Sinaloa,SIN,4535.568181818182,Web
2019-07-01,12,90608,Sonora,SON,7550.666666666667,Correo
2019-07-01,75,651975,Sonora,SON,8693,Call Center
2019-07-01,74,462102,Sonora,SON,6244.621621621622,Recomendación
2019-07-01,97,777316,Sonora,SON,8013.567010309278,Web
2019-07-01,13,102199,Tabasco,TAB,7861.461538461538,Correo
2019-07-01,83,735375,Tabasco,TAB,8859.939759036144,Call Center
2019-07-01,82,521214,Tabasco,TAB,6356.268292682927,Recomendación
2019-07-01,108,876750,Tabasco,TAB,8118.055555555556,Web
2019-07-01,9,58416,Tamaulipas,TAM,6490.666666666667,Correo
2019-07-01,57,420336,Tamaulipas,TAM,7374.315789473684,Call Center
2019-07-01,56,297922,Tamaulipas,TAM,5320.035714285715,Recomendación
2019-07-01,74,501144,Tamaulipas,TAM,6772.216216216216,Web
2019-07-01,12,73974,Tlaxcala,TLA,6164.5,Correo
2019-07-01,78,532281,Tlaxcala,TLA,6824.115384615385,Call Center
2019-07-01,76,377266,Tlaxcala,TLA,4964.026315789473,Recomendación
2019-07-01,101,634610,Tlaxcala,TLA,6283.267326732674,Web
2019-07-01,12,78401,Veracruz de Ignacio de la Llave,VER,6533.416666666667,Correo
2019-07-01,73,564135,Veracruz de Ignacio de la Llave,VER,7727.876712328767,Call Center
2019-07-01,72,399844,Veracruz de Ignacio de la Llave,VER,5553.388888888889,Recomendación
2019-07-01,95,672589,Veracruz de Ignacio de la Llave,VER,7079.884210526316,Web
2019-07-01,14,89898,Yucatán,YUC,6421.285714285715,Correo
2019-07-01,88,646865,Yucatán,YUC,7350.738636363636,Call Center
2019-07-01,87,458480,Yucatán,YUC,5269.885057471264,Recomendación
2019-07-01,115,771223,Yucatán,YUC,6706.286956521739,Web
2019-07-01,10,101538,Zacatecas,ZAC,10153.8,Correo
2019-07-01,61,730620,Zacatecas,ZAC,11977.377049180328,Call Center
2019-07-01,60,517843,Zacatecas,ZAC,8630.716666666667,Recomendación
2019-07-01,79,871080,Zacatecas,ZAC,11026.32911392405,Web
2019-08-01,32,186177,Ciudad de México,CMX,5818.03125,Correo
2019-08-01,201,1339644,Ciudad de México,CMX,6664.895522388059,Call Center
2019-08-01,198,949502,Ciudad de México,CMX,4795.464646464647,Recomendación
2019-08-01,261,1597187,Ciudad de México,CMX,6119.490421455938,Web
2019-08-01,7,68607,Aguascalientes,AGU,9801,Correo
2019-08-01,44,493663,Aguascalientes,AGU,11219.613636363636,Call Center
2019-08-01,43,349895,Aguascalientes,AGU,8137.093023255814,Recomendación
2019-08-01,57,588569,Aguascalientes,AGU,10325.771929824561,Web
2019-08-01,9,97454,Baja California,BCN,10828.222222222223,Correo
2019-08-01,59,701233,Baja California,BCN,11885.305084745763,Call Center
2019-08-01,58,497015,Baja California,BCN,8569.224137931034,Recomendación
2019-08-01,77,836044,Baja California,BCN,10857.714285714286,Web
2019-08-01,11,111639,Baja California Sur,BCS,10149,Correo
2019-08-01,71,803301,Baja California Sur,BCS,11314.098591549297,Call Center
2019-08-01,69,569358,Baja California Sur,BCS,8251.565217391304,Recomendación
2019-08-01,92,957734,Baja California Sur,BCS,10410.152173913044,Web
2019-08-01,4,27290,Campeche,CAM,6822.5,Correo
2019-08-01,22,196363,Campeche,CAM,8925.59090909091,Call Center
2019-08-01,22,139177,Campeche,CAM,6326.227272727273,Recomendación
2019-08-01,29,234114,Campeche,CAM,8072.896551724138,Web
2019-08-01,14,97347,Coahuila de Zaragoza,COA,6953.357142857143,Correo
2019-08-01,89,700462,Coahuila de Zaragoza,COA,7870.359550561798,Call Center
2019-08-01,88,496468,Coahuila de Zaragoza,COA,5641.681818181818,Recomendación
2019-08-01,116,835125,Coahuila de Zaragoza,COA,7199.353448275862,Web
2019-08-01,15,93665,Colima,COL,6244.333333333333,Correo
2019-08-01,96,673969,Colima,COL,7020.510416666667,Call Center
2019-08-01,95,477690,Colima,COL,5028.315789473684,Recomendación
2019-08-01,125,803537,Colima,COL,6428.296,Web
2019-08-01,4,26245,Chiapas,CHP,6561.25,Correo
2019-08-01,24,188849,Chiapas,CHP,7868.708333333333,Call Center
2019-08-01,24,133851,Chiapas,CHP,5577.125,Recomendación
2019-08-01,32,225155,Chiapas,CHP,7036.09375,Web
2019-08-01,16,71403,Chihuahua,CHH,4462.6875,Correo
2019-08-01,101,513785,Chihuahua,CHH,5086.980198019802,Call Center
2019-08-01,100,364156,Chihuahua,CHH,3641.56,Recomendación
2019-08-01,132,612559,Chihuahua,CHH,4640.598484848485,Web
2019-08-01,14,74386,Durango,DUR,5313.285714285715,Correo
2019-08-01,90,535250,Durango,DUR,5947.222222222223,Call Center
2019-08-01,89,379371,Durango,DUR,4262.595505617977,Recomendación
2019-08-01,117,638151,Durango,DUR,5454.282051282052,Web
2019-08-01,14,77657,Guanajuato,GUA,5546.928571428572,Correo
2019-08-01,87,558787,Guanajuato,GUA,6422.83908045977,Call Center
2019-08-01,85,396053,Guanajuato,GUA,4659.447058823529,Recomendación
2019-08-01,113,666213,Guanajuato,GUA,5895.690265486725,Web
2019-08-01,8,85950,Guerrero,GRO,10743.75,Correo
2019-08-01,48,618456,Guerrero,GRO,12884.5,Call Center
2019-08-01,47,438345,Guerrero,GRO,9326.489361702128,Recomendación
2019-08-01,62,737353,Guerrero,GRO,11892.790322580646,Web
2019-08-01,13,86767,Hidalgo,HID,6674.384615384615,Correo
2019-08-01,81,624335,Hidalgo,HID,7707.83950617284,Call Center
2019-08-01,80,442511,Hidalgo,HID,5531.3875,Recomendación
2019-08-01,105,744362,Hidalgo,HID,7089.161904761905,Web
2019-08-01,27,204536,Jalisco,JAL,7575.407407407408,Correo
2019-08-01,173,1471744,Jalisco,JAL,8507.190751445087,Call Center
2019-08-01,170,1043131,Jalisco,JAL,6136.064705882353,Recomendación
2019-08-01,225,1754683,Jalisco,JAL,7798.591111111111,Web
2019-08-01,26,106035,México,MEX,4078.269230769231,Correo
2019-08-01,163,762979,México,MEX,4680.852760736197,Call Center
2019-08-01,160,540778,México,MEX,3379.8625,Recomendación
2019-08-01,212,909660,México,MEX,4290.8490566037735,Web
2019-08-01,10,73333,Michoacán de Ocampo,MIC,7333.3,Correo
2019-08-01,65,527667,Michoacán de Ocampo,MIC,8117.953846153846,Call Center
2019-08-01,64,373996,Michoacán de Ocampo,MIC,5843.6875,Recomendación
2019-08-01,85,629110,Michoacán de Ocampo,MIC,7401.294117647059,Web
2019-08-01,4,27290,Morelos,MOR,6822.5,Correo
2019-08-01,22,196363,Morelos,MOR,8925.59090909091,Call Center
2019-08-01,22,139177,Morelos,MOR,6326.227272727273,Recomendación
2019-08-01,29,234114,Morelos,MOR,8072.896551724138,Web
2019-08-01,13,72976,Nayarit,NAY,5613.538461538462,Correo
2019-08-01,83,525100,Nayarit,NAY,6326.506024096386,Call Center
2019-08-01,82,372177,Nayarit,NAY,4538.743902439024,Recomendación
2019-08-01,108,626050,Nayarit,NAY,5796.759259259259,Web
2019-08-01,26,106035,Nuevo León,NLE,4078.269230769231,Correo
2019-08-01,163,762979,Nuevo León,NLE,4680.852760736197,Call Center
2019-08-01,160,540778,Nuevo León,NLE,3379.8625,Recomendación
2019-08-01,212,909660,Nuevo León,NLE,4290.8490566037735,Web
2019-08-01,4,26245,Oaxaca,OAX,6561.25,Correo
2019-08-01,24,188849,Oaxaca,OAX,7868.708333333333,Call Center
2019-08-01,24,133851,Oaxaca,OAX,5577.125,Recomendación
2019-08-01,32,225155,Oaxaca,OAX,7036.09375,Web
2019-08-01,8,64300,Puebla,PUE,8037.5,Correo
2019-08-01,52,462672,Puebla,PUE,8897.538461538461,Call Center
2019-08-01,51,327929,Puebla,PUE,6429.980392156863,Recomendación
2019-08-01,67,551620,Puebla,PUE,8233.134328358208,Web
2019-08-01,27,204536,Querétaro,QUE,7575.407407407408,Correo
2019-08-01,173,1471744,Querétaro,QUE,8507.190751445087,Call Center
2019-08-01,170,1043131,Querétaro,QUE,6136.064705882353,Recomendación
2019-08-01,225,1754683,Querétaro,QUE,7798.591111111111,Web
2019-08-01,14,64729,Quintana Roo,ROO,4623.5,Correo
2019-08-01,89,465763,Quintana Roo,ROO,5233.29213483146,Call Center
2019-08-01,87,330120,Quintana Roo,ROO,3794.4827586206898,Recomendación
2019-08-01,115,555305,Quintana Roo,ROO,4828.739130434783,Web
2019-08-01,10,65960,San Luis Potosí,SLP,6596,Correo
2019-08-01,65,474616,San Luis Potosí,SLP,7301.784615384616,Call Center
2019-08-01,64,336394,San Luis Potosí,SLP,5256.15625,Recomendación
2019-08-01,85,565859,San Luis Potosí,SLP,6657.164705882353,Web
2019-08-01,11,45749,Sinaloa,SIN,4159,Correo
2019-08-01,69,329189,Sinaloa,SIN,4770.855072463768,Call Center
2019-08-01,68,233320,Sinaloa,SIN,3431.176470588235,Recomendación
2019-08-01,89,392475,Sinaloa,SIN,4409.831460674157,Web
2019-08-01,12,89097,Sonora,SON,7424.75,Correo
2019-08-01,76,641104,Sonora,SON,8435.578947368422,Call Center
2019-08-01,75,454397,Sonora,SON,6058.626666666667,Recomendación
2019-08-01,99,764355,Sonora,SON,7720.757575757576,Web
2019-08-01,13,100495,Tabasco,TAB,7730.384615384615,Correo
2019-08-01,84,723114,Tabasco,TAB,8608.5,Call Center
2019-08-01,83,512523,Tabasco,TAB,6174.975903614458,Recomendación
2019-08-01,110,862131,Tabasco,TAB,7837.554545454545,Web
2019-08-01,9,57442,Tamaulipas,TAM,6382.444444444444,Correo
2019-08-01,57,413327,Tamaulipas,TAM,7251.350877192983,Call Center
2019-08-01,56,292955,Tamaulipas,TAM,5231.339285714285,Recomendación
2019-08-01,74,492788,Tamaulipas,TAM,6659.2972972972975,Web
2019-08-01,13,72740,Tlaxcala,TLA,5595.384615384615,Correo
2019-08-01,79,523406,Tlaxcala,TLA,6625.392405063291,Call Center
2019-08-01,78,370975,Tlaxcala,TLA,4756.089743589743,Recomendación
2019-08-01,102,624029,Tlaxcala,TLA,6117.931372549019,Web
2019-08-01,12,77094,Veracruz de Ignacio de la Llave,VER,6424.5,Correo
2019-08-01,74,554729,Veracruz de Ignacio de la Llave,VER,7496.3378378378375,Call Center
2019-08-01,72,393177,Veracruz de Ignacio de la Llave,VER,5460.791666666667,Recomendación
2019-08-01,96,661375,Veracruz de Ignacio de la Llave,VER,6889.322916666667,Web
